user_id,country,age,subscription_type,signup_date,subscription_status,months_inactive,inactive_3_months_flag,ad_interaction,ad_conversion_to_subscription,music_suggestion_rating_1_to_5,avg_listening_hours_per_week,favorite_genre,most_liked_feature,desired_future_feature,primary_device,playlists_created,avg_skips_per_day,,
1220,Spain,36,Premium Individual,20-09-2020,Active,0,0,No,No,3,15.65,Rock,Podcasts,HiFi Audio,Smart Speaker,9,10,,
1221,Germany,43,Premium Individual,16-04-2020,Active,0,0,No,No,5,8.33,Pop,Lyrics,Better AI Recommendations,Mobile,10,7,,
1222,Mexico,32,Free,13-02-2018,Active,2,0,Yes,Yes,5,6.54,Hip-Hop,Lyrics,Concert Alerts,Car System,8,12,,
1223,Italy,35,Free,02-05-2024,Active,1,0,Yes,No,1,15.76,Indie,Radio,Concert Alerts,Mobile,8,16,,
1224,Indonesia,50,Premium Family,07-01-2024,Active,2,0,Yes,No,4,6.39,Country,Radio,Mood-based Auto Playlists,Tablet,13,13,,
1225,Brazil,43,Premium Individual,14-12-2024,Active,1,0,No,No,4,10.1,Latin,Offline Mode,HiFi Audio,Car System,6,8,,
1226,Spain,49,Free,21-10-2023,Active,1,0,No,No,4,10.74,Electronic,Podcasts,Mood-based Auto Playlists,Car System,4,8,,
1227,France,59,Free,26-02-2026,Active,0,0,No,No,4,7.1,Rock,Radio,Mood-based Auto Playlists,Mobile,16,14,,
1228,Spain,40,Student,28-10-2022,Active,2,0,No,No,5,8.42,K-Pop,AI DJ,Social Listening,Tablet,4,8,,
1229,UK,54,Premium Duo,17-03-2023,Active,0,0,Yes,No,3,13.69,Country,Podcasts,Better AI Recommendations,Tablet,3,11,,
1230,Italy,16,Premium Duo,01-08-2025,Active,1,0,Yes,No,3,3.72,Pop,AI DJ,HiFi Audio,Desktop,14,5,,
1231,India,30,Premium Individual,02-08-2025,Active,0,0,Yes,Yes,3,10.96,Country,Offline Mode,Mood-based Auto Playlists,Tablet,7,9,,
1232,USA,42,Free,10-02-2019,Active,0,0,No,No,1,9.98,Electronic,Discover Weekly,Better AI Recommendations,Tablet,10,4,,
1233,Spain,48,Student,14-03-2022,Active,0,0,No,No,4,5.37,Hip-Hop,Radio,Better AI Recommendations,Tablet,4,14,,
1234,India,52,Free,01-07-2022,Active,0,0,Yes,No,2,0.96,Indie,Lyrics,Better AI Recommendations,Mobile,8,7,,
1235,Indonesia,28,Premium Family,24-09-2019,Active,0,0,No,No,4,14.12,Classical,AI DJ,HiFi Audio,Desktop,8,8,,
1236,Germany,47,Free,22-09-2022,Inactive,3,1,No,No,2,3.36,R&B,Offline Mode,HiFi Audio,Tablet,8,15,,
1237,Germany,55,Student,04-07-2022,Active,0,0,Yes,No,4,5.79,Rock,Offline Mode,Social Listening,Car System,6,14,,
1238,UK,37,Premium Individual,03-08-2024,Active,2,0,No,No,3,4.3,K-Pop,Offline Mode,Mood-based Auto Playlists,Car System,10,10,,
1239,Australia,49,Premium Individual,03-10-2025,Active,1,0,No,No,5,5.42,Hip-Hop,Discover Weekly,Lyrics Translation,Tablet,6,10,,
1240,Canada,26,Free,13-01-2019,Active,1,0,No,No,4,0,Rock,Offline Mode,Lyrics Translation,Mobile,8,12,,
1241,Germany,36,Premium Family,25-01-2022,Active,1,0,No,No,5,10.22,Electronic,Discover Weekly,Mood-based Auto Playlists,Smart Speaker,8,7,,
1242,Australia,35,Free,10-02-2022,Active,0,0,Yes,No,4,11.94,Indie,Offline Mode,Lyrics Translation,Mobile,10,8,,
1243,Australia,27,Premium Individual,01-10-2023,Active,1,0,No,No,5,12.01,Classical,Daily Mix,Mood-based Auto Playlists,Car System,11,7,,
1244,Brazil,57,Premium Individual,29-03-2019,Active,0,0,No,No,2,11.72,Electronic,Discover Weekly,HiFi Audio,Smart Speaker,10,8,,
1245,Spain,48,Premium Individual,22-04-2021,Active,1,0,Yes,No,5,8.18,Jazz,Offline Mode,Better AI Recommendations,Desktop,7,13,,
1246,Spain,56,Free,20-09-2022,Active,0,0,No,No,3,10.67,Rock,AI DJ,Concert Alerts,Desktop,8,13,,
1247,Brazil,49,Premium Duo,03-10-2019,Active,0,0,No,No,5,9.18,Indie,AI DJ,Concert Alerts,Smart Speaker,4,9,,
1248,Italy,48,Premium Individual,02-04-2021,Active,1,0,No,No,4,9.24,Rock,Lyrics,HiFi Audio,Desktop,6,10,,
1249,Italy,28,Premium Individual,01-05-2020,Active,2,0,Yes,No,4,14.9,Electronic,Daily Mix,HiFi Audio,Smart Speaker,7,11,,
1250,Spain,27,Premium Individual,16-08-2022,Inactive,3,1,No,No,4,16.28,R&B,Lyrics,Lyrics Translation,Car System,3,19,,
1251,France,54,Premium Duo,04-09-2018,Inactive,3,1,Yes,No,5,4.15,Country,Lyrics,HiFi Audio,Mobile,5,8,,
1252,France,38,Premium Family,13-03-2019,Inactive,6,1,No,No,2,4.07,Classical,Lyrics,Concert Alerts,Mobile,10,3,,
1253,Brazil,56,Free,23-05-2024,Active,0,0,No,No,4,9.75,Hip-Hop,Offline Mode,HiFi Audio,Desktop,11,8,,
1254,Canada,60,Free,20-02-2025,Active,4,1,Yes,No,4,5.55,Electronic,Daily Mix,Mood-based Auto Playlists,Tablet,9,13,,
1255,Indonesia,16,Free,13-08-2022,Inactive,5,1,Yes,Yes,3,23.08,R&B,AI DJ,Mood-based Auto Playlists,Mobile,9,10,,
1256,Italy,60,Free,10-06-2021,Active,4,1,No,No,4,4.95,Electronic,Lyrics,HiFi Audio,Mobile,9,10,,
1257,UK,35,Premium Individual,14-03-2024,Active,1,0,Yes,Yes,4,6.17,Hip-Hop,Discover Weekly,Mood-based Auto Playlists,Desktop,13,5,,
1258,Spain,22,Premium Family,17-06-2022,Active,1,0,No,No,4,7.56,Classical,Radio,Better AI Recommendations,Desktop,10,15,,
1259,France,16,Free,29-07-2024,Active,0,0,No,No,3,12.48,Electronic,Radio,Lyrics Translation,Smart Speaker,10,11,,
1260,France,17,Free,29-06-2025,Active,1,0,No,No,5,7.39,Latin,Radio,Concert Alerts,Smart Speaker,9,8,,
1261,Indonesia,27,Free,16-03-2020,Inactive,4,1,No,No,5,6.24,Pop,Lyrics,Lyrics Translation,Mobile,6,7,,
1262,UK,52,Free,02-08-2023,Active,1,0,Yes,No,4,12.9,K-Pop,Playlists,Concert Alerts,Mobile,6,12,,
1263,UK,50,Premium Individual,25-12-2020,Active,1,0,Yes,No,3,11.71,Indie,Daily Mix,HiFi Audio,Mobile,9,10,,
1264,UK,52,Student,08-10-2023,Active,2,0,Yes,No,4,11.02,Bollywood,Daily Mix,Better AI Recommendations,Mobile,9,15,,
1265,India,42,Free,24-03-2020,Active,0,0,No,No,5,11.51,Pop,AI DJ,Concert Alerts,Smart Speaker,9,6,,
1266,France,26,Free,30-09-2024,Active,0,0,Yes,Yes,5,16.77,Classical,AI DJ,HiFi Audio,Tablet,10,14,,
1267,Germany,48,Free,25-10-2023,Active,0,0,No,No,4,5.59,Country,AI DJ,Mood-based Auto Playlists,Desktop,5,9,,
1268,Indonesia,20,Premium Family,13-03-2019,Active,0,0,Yes,Yes,4,8.85,Country,Playlists,HiFi Audio,Desktop,3,6,,
1269,Germany,47,Free,30-11-2019,Active,4,1,Yes,No,2,14.62,R&B,AI DJ,Social Listening,Car System,5,9,,
1270,UK,19,Free,30-03-2023,Active,0,0,Yes,No,4,8.61,Indie,Daily Mix,Lyrics Translation,Tablet,14,4,,
1271,Brazil,53,Premium Duo,16-04-2025,Active,1,0,Yes,Yes,3,14.49,Electronic,AI DJ,HiFi Audio,Desktop,12,12,,
1272,Germany,25,Premium Individual,15-08-2021,Active,8,1,No,No,4,6.7,Pop,Lyrics,HiFi Audio,Smart Speaker,9,6,,
1273,UK,33,Premium Family,09-01-2026,Active,2,0,Yes,Yes,3,17.62,Bollywood,Daily Mix,Lyrics Translation,Mobile,6,10,,
1274,Spain,56,Free,25-11-2019,Active,1,0,Yes,Yes,4,9.76,R&B,Daily Mix,Better AI Recommendations,Smart Speaker,7,4,,
1275,UK,53,Premium Individual,12-02-2019,Active,2,0,No,No,3,5.33,Pop,Daily Mix,Social Listening,Tablet,8,10,,
1276,Australia,38,Premium Duo,16-09-2018,Active,2,0,No,No,4,10.16,Indie,Podcasts,Social Listening,Car System,10,8,,
1277,France,40,Free,25-02-2020,Active,2,0,Yes,No,4,7.62,Country,AI DJ,Better AI Recommendations,Desktop,4,9,,
1278,Mexico,19,Free,22-03-2018,Active,4,1,No,No,3,14.99,K-Pop,Daily Mix,Mood-based Auto Playlists,Car System,11,6,,
1279,UK,53,Premium Individual,20-06-2020,Active,0,0,Yes,No,4,3.36,Jazz,Daily Mix,Mood-based Auto Playlists,Smart Speaker,16,4,,
1280,Italy,44,Free,29-06-2018,Active,1,0,No,No,5,8.64,K-Pop,Radio,Mood-based Auto Playlists,Smart Speaker,7,8,,
1281,India,31,Premium Family,12-08-2018,Active,1,0,Yes,No,3,12.77,R&B,Daily Mix,Concert Alerts,Smart Speaker,7,12,,
1282,UK,18,Free,01-07-2020,Inactive,5,1,No,No,3,7.07,Electronic,Offline Mode,Concert Alerts,Desktop,14,9,,
1283,France,27,Free,15-10-2019,Active,2,0,Yes,No,5,7.05,K-Pop,Radio,Better AI Recommendations,Smart Speaker,6,8,,
1284,Italy,16,Free,13-07-2021,Active,0,0,No,No,4,4.57,Country,Lyrics,Better AI Recommendations,Smart Speaker,6,7,,
1285,Indonesia,35,Student,09-02-2023,Active,1,0,No,No,4,0,Hip-Hop,Radio,Mood-based Auto Playlists,Smart Speaker,9,8,,
1286,Mexico,54,Free,10-09-2022,Active,0,0,No,No,4,4.41,Hip-Hop,Radio,Concert Alerts,Smart Speaker,7,13,,
1287,Indonesia,47,Premium Individual,29-10-2020,Active,0,0,No,No,4,9.4,Indie,Playlists,Concert Alerts,Car System,6,10,,
1288,Germany,31,Free,04-10-2018,Active,1,0,No,No,4,9.9,Pop,AI DJ,Lyrics Translation,Smart Speaker,9,11,,
1289,India,40,Free,06-08-2025,Active,2,0,No,No,3,4.83,Jazz,Radio,Social Listening,Car System,11,11,,
1290,UK,53,Premium Duo,27-07-2025,Active,0,0,No,No,4,13.23,K-Pop,Discover Weekly,Concert Alerts,Mobile,8,9,,
1291,Germany,42,Free,25-06-2020,Active,0,0,No,No,4,15.37,R&B,Radio,Better AI Recommendations,Car System,6,10,,
1292,Spain,47,Premium Individual,20-06-2021,Active,1,0,Yes,No,4,13.6,Electronic,Discover Weekly,Mood-based Auto Playlists,Mobile,7,6,,
1293,Italy,31,Premium Family,02-04-2018,Active,2,0,No,No,5,5.5,Classical,Offline Mode,Concert Alerts,Desktop,10,9,,
1294,Italy,27,Free,25-12-2018,Active,0,0,No,No,4,11.7,Electronic,Playlists,Concert Alerts,Desktop,6,7,,
1295,Brazil,27,Premium Individual,28-11-2019,Inactive,5,1,Yes,No,4,7.02,Latin,Radio,Mood-based Auto Playlists,Mobile,4,13,,
1296,Italy,34,Free,01-02-2018,Active,0,0,No,No,2,11.23,Bollywood,Offline Mode,Social Listening,Smart Speaker,6,5,,
1297,France,51,Premium Individual,11-06-2022,Active,1,0,No,No,4,6.88,Bollywood,Radio,Concert Alerts,Desktop,4,5,,
1298,France,23,Free,26-01-2022,Active,2,0,No,No,3,12.77,Country,Lyrics,Better AI Recommendations,Desktop,2,9,,
1299,Mexico,40,Free,04-10-2021,Active,0,0,Yes,No,5,6.03,Latin,Radio,Mood-based Auto Playlists,Tablet,8,12,,
1300,Mexico,41,Free,07-10-2021,Active,0,0,No,No,5,8.89,Hip-Hop,Playlists,Concert Alerts,Smart Speaker,2,10,,
1301,Australia,23,Free,21-04-2025,Active,2,0,Yes,Yes,4,1.23,Electronic,Playlists,Better AI Recommendations,Mobile,9,12,,
1302,France,38,Free,26-09-2022,Active,2,0,No,No,3,10.08,Rock,Radio,HiFi Audio,Desktop,13,13,,
1303,Italy,31,Premium Family,18-03-2024,Inactive,5,1,No,No,2,10.73,Hip-Hop,Discover Weekly,Mood-based Auto Playlists,Tablet,12,4,,
1304,Australia,28,Premium Family,06-05-2022,Active,0,0,No,No,4,13.59,Bollywood,Playlists,Mood-based Auto Playlists,Mobile,7,16,,
1305,Mexico,34,Free,28-03-2023,Inactive,11,1,No,No,1,6.87,Bollywood,Daily Mix,Mood-based Auto Playlists,Smart Speaker,17,17,,
1306,Canada,31,Free,11-11-2021,Active,0,0,No,No,4,10.25,Jazz,Discover Weekly,Mood-based Auto Playlists,Car System,9,11,,
1307,Mexico,18,Premium Individual,20-11-2022,Active,0,0,No,No,5,12.75,Latin,Radio,Better AI Recommendations,Mobile,6,11,,
1308,Brazil,37,Premium Family,17-02-2021,Active,4,1,Yes,No,4,1.7,Classical,Lyrics,Lyrics Translation,Tablet,7,11,,
1309,Brazil,31,Free,01-10-2019,Active,0,0,No,No,5,10.52,Pop,Podcasts,Mood-based Auto Playlists,Smart Speaker,5,6,,
1310,India,24,Premium Individual,01-12-2025,Active,1,0,No,No,1,7.9,Bollywood,Radio,Social Listening,Mobile,7,8,,
1311,Mexico,28,Premium Family,15-01-2019,Active,1,0,No,No,2,2.79,Hip-Hop,Offline Mode,Mood-based Auto Playlists,Mobile,12,7,,
1312,Australia,24,Premium Individual,09-01-2021,Active,0,0,Yes,No,3,6.81,Pop,Podcasts,Lyrics Translation,Desktop,8,12,,
1313,USA,31,Free,23-03-2024,Active,2,0,Yes,No,2,12.94,Bollywood,Lyrics,Social Listening,Smart Speaker,7,15,,
1314,USA,39,Student,15-10-2019,Active,1,0,No,No,1,7.43,Indie,Offline Mode,Lyrics Translation,Desktop,5,14,,
1315,UK,29,Student,16-12-2021,Active,0,0,No,No,3,7.53,Electronic,AI DJ,Concert Alerts,Desktop,6,10,,
1316,Brazil,41,Free,07-02-2026,Active,0,0,No,No,4,7.13,Indie,Discover Weekly,Lyrics Translation,Car System,7,7,,
1317,UK,56,Free,24-03-2022,Active,0,0,No,No,3,8.29,Rock,Offline Mode,Social Listening,Mobile,7,9,,
1318,Indonesia,29,Premium Family,06-07-2024,Active,0,0,No,No,2,18.44,Pop,Podcasts,Mood-based Auto Playlists,Tablet,5,14,,
1319,USA,46,Free,02-05-2021,Active,1,0,No,No,4,12.47,Hip-Hop,Radio,Mood-based Auto Playlists,Mobile,9,9,,
1320,Australia,44,Premium Individual,30-08-2023,Active,0,0,Yes,Yes,3,12.18,Electronic,Discover Weekly,Social Listening,Tablet,10,7,,
1321,Brazil,32,Free,29-07-2025,Active,0,0,Yes,Yes,3,8.49,K-Pop,Discover Weekly,Concert Alerts,Mobile,9,7,,
1322,Germany,44,Student,07-09-2024,Inactive,3,1,No,No,5,8.64,R&B,Offline Mode,Social Listening,Desktop,6,10,,
1323,France,50,Premium Individual,03-08-2024,Active,0,0,Yes,No,3,9.28,Hip-Hop,Playlists,HiFi Audio,Mobile,6,13,,
1324,Indonesia,48,Free,05-10-2020,Active,2,0,Yes,No,3,14.42,R&B,Offline Mode,Social Listening,Smart Speaker,7,11,,
1325,Canada,24,Premium Individual,20-05-2020,Active,5,1,No,No,3,16.4,Rock,Playlists,Mood-based Auto Playlists,Desktop,9,9,,
1326,France,59,Free,18-05-2019,Active,7,1,No,No,4,8.28,R&B,Radio,Social Listening,Car System,7,8,,
1327,Mexico,33,Free,03-10-2023,Active,0,0,Yes,Yes,5,7.07,Latin,Playlists,Social Listening,Smart Speaker,5,7,,
1328,Indonesia,17,Free,26-04-2022,Active,2,0,No,No,4,14.47,Bollywood,Radio,Lyrics Translation,Car System,12,15,,
1329,Canada,52,Free,17-05-2025,Active,0,0,No,No,2,11.99,Classical,Offline Mode,Social Listening,Smart Speaker,8,10,,
1330,Italy,40,Premium Individual,18-08-2019,Active,0,0,Yes,No,4,3.27,Pop,Offline Mode,Concert Alerts,Smart Speaker,8,5,,
1331,India,27,Premium Duo,21-12-2025,Active,0,0,Yes,Yes,5,8.45,Bollywood,Lyrics,Lyrics Translation,Desktop,5,10,,
1332,Germany,58,Premium Family,06-08-2020,Inactive,6,1,Yes,No,3,2.31,Bollywood,Discover Weekly,Mood-based Auto Playlists,Car System,6,5,,
1333,India,39,Premium Individual,23-03-2019,Active,1,0,Yes,Yes,3,7.71,Indie,Daily Mix,Mood-based Auto Playlists,Desktop,10,8,,
1334,Brazil,28,Student,12-08-2023,Active,1,0,Yes,No,3,6.03,Jazz,AI DJ,HiFi Audio,Mobile,7,12,,
1335,France,35,Premium Duo,27-09-2018,Active,0,0,No,No,1,10.58,Latin,Playlists,HiFi Audio,Smart Speaker,7,10,,
1336,India,30,Free,27-12-2018,Active,0,0,No,No,4,2.97,Hip-Hop,Podcasts,Lyrics Translation,Desktop,11,11,,
1337,Spain,24,Premium Individual,27-03-2021,Active,0,0,No,No,5,13.02,Country,Radio,Concert Alerts,Mobile,5,7,,
1338,USA,41,Free,14-01-2026,Active,2,0,No,No,4,12.1,Latin,Discover Weekly,HiFi Audio,Smart Speaker,7,9,,
1339,Canada,38,Free,02-03-2021,Active,0,0,No,No,4,13.65,Electronic,Discover Weekly,Concert Alerts,Mobile,10,16,,
1340,Brazil,45,Premium Individual,11-07-2022,Active,0,0,Yes,No,3,10.8,R&B,Discover Weekly,Social Listening,Smart Speaker,3,16,,
1341,Australia,56,Student,16-01-2025,Active,1,0,No,No,3,3.04,Country,Radio,Social Listening,Mobile,6,17,,
1342,Germany,27,Premium Duo,26-06-2019,Active,0,0,Yes,No,3,7.94,Classical,Daily Mix,HiFi Audio,Desktop,6,15,,
1343,Brazil,39,Free,02-05-2018,Active,0,0,No,No,5,2.12,Hip-Hop,AI DJ,HiFi Audio,Smart Speaker,6,12,,
1344,Mexico,60,Premium Individual,15-08-2025,Active,0,0,Yes,No,2,9.59,Electronic,Daily Mix,Lyrics Translation,Desktop,12,9,,
1345,Indonesia,42,Premium Individual,10-12-2021,Active,0,0,No,No,4,10.18,Classical,Radio,Concert Alerts,Desktop,8,13,,
1346,USA,60,Free,14-04-2018,Active,4,1,Yes,No,4,18.01,Jazz,Daily Mix,Social Listening,Mobile,5,13,,
1347,Mexico,31,Premium Duo,10-03-2023,Active,3,1,No,No,2,6.8,Pop,Discover Weekly,Concert Alerts,Tablet,5,11,,
1348,Australia,56,Student,29-06-2022,Active,0,0,Yes,No,3,9.95,Latin,Discover Weekly,Mood-based Auto Playlists,Car System,4,8,,
1349,Germany,27,Premium Individual,05-02-2019,Inactive,3,1,No,No,5,0.56,Latin,Podcasts,Mood-based Auto Playlists,Mobile,7,10,,
1350,Spain,23,Premium Individual,08-04-2021,Active,1,0,No,No,4,3.62,Jazz,Podcasts,HiFi Audio,Car System,4,10,,
1351,Canada,54,Student,14-01-2021,Active,0,0,No,No,4,10.59,K-Pop,Offline Mode,Social Listening,Car System,5,7,,
1352,Canada,59,Premium Family,16-06-2020,Active,0,0,No,No,3,11.08,Country,Daily Mix,Social Listening,Smart Speaker,9,10,,
1353,Germany,41,Premium Individual,15-06-2018,Active,0,0,No,No,4,14.44,Bollywood,Discover Weekly,Better AI Recommendations,Desktop,7,12,,
1354,UK,54,Free,13-06-2018,Inactive,4,1,No,No,4,10.39,Electronic,Playlists,Concert Alerts,Tablet,8,9,,
1355,Brazil,43,Student,26-10-2019,Inactive,3,1,No,No,5,1.88,R&B,AI DJ,Concert Alerts,Car System,7,13,,
1356,Canada,35,Premium Individual,22-03-2020,Active,1,0,No,No,4,9.41,K-Pop,Daily Mix,Concert Alerts,Tablet,5,16,,
1357,Germany,18,Free,02-10-2019,Active,1,0,Yes,No,2,1.85,Country,Podcasts,Social Listening,Smart Speaker,12,15,,
1358,Canada,35,Student,12-03-2024,Active,1,0,No,No,3,5.33,Pop,AI DJ,Social Listening,Desktop,4,8,,
1359,Germany,56,Student,22-01-2025,Active,0,0,No,No,3,8.6,Classical,Playlists,Better AI Recommendations,Desktop,9,3,,
1360,Spain,52,Premium Duo,06-01-2020,Active,1,0,No,No,5,10.21,Classical,Daily Mix,Social Listening,Car System,8,10,,
1361,India,52,Free,21-07-2020,Active,1,0,No,No,3,11.84,Electronic,Podcasts,Better AI Recommendations,Desktop,7,9,,
1362,Indonesia,32,Premium Individual,02-08-2023,Active,0,0,Yes,No,3,10.5,Electronic,Offline Mode,HiFi Audio,Smart Speaker,6,11,,
1363,India,58,Free,17-11-2022,Active,0,0,No,No,3,9.37,Classical,Daily Mix,Concert Alerts,Car System,7,15,,
1364,Mexico,52,Free,04-09-2025,Active,1,0,No,No,4,13.39,Rock,Radio,HiFi Audio,Tablet,5,11,,
1365,Italy,16,Premium Family,30-11-2021,Active,0,0,No,No,2,11.61,Indie,Playlists,Better AI Recommendations,Car System,9,5,,
1366,Germany,57,Premium Individual,04-04-2019,Active,0,0,No,No,2,11.99,Jazz,Podcasts,Lyrics Translation,Car System,10,8,,
1367,Mexico,18,Free,18-03-2021,Active,4,1,No,No,2,9.26,Indie,AI DJ,HiFi Audio,Tablet,10,7,,
1368,Indonesia,19,Free,24-07-2024,Active,0,0,Yes,No,3,5.39,Rock,Podcasts,Better AI Recommendations,Tablet,11,11,,
1369,Indonesia,59,Premium Duo,28-09-2020,Inactive,10,1,No,No,3,8.76,R&B,Lyrics,Lyrics Translation,Mobile,9,6,,
1370,Italy,18,Premium Individual,01-04-2019,Active,2,0,No,No,5,11.2,K-Pop,Lyrics,Lyrics Translation,Tablet,6,10,,
1371,Australia,29,Premium Individual,28-07-2021,Active,3,1,No,No,2,16.86,Bollywood,Podcasts,Concert Alerts,Car System,7,12,,
1372,France,21,Free,16-11-2021,Active,0,0,Yes,No,5,9.14,Country,Discover Weekly,HiFi Audio,Car System,11,13,,
1373,India,60,Premium Duo,05-09-2022,Active,0,0,No,No,4,9.81,Hip-Hop,Playlists,Better AI Recommendations,Smart Speaker,8,13,,
1374,India,55,Free,01-06-2022,Active,1,0,No,No,3,8.45,Electronic,AI DJ,Lyrics Translation,Desktop,7,9,,
1375,Spain,33,Premium Individual,23-06-2020,Active,0,0,No,No,4,11.86,Jazz,Lyrics,Lyrics Translation,Car System,10,10,,
1376,Indonesia,43,Free,30-11-2023,Active,2,0,Yes,Yes,2,12.33,K-Pop,Radio,Social Listening,Desktop,5,8,,
1377,Indonesia,37,Premium Individual,18-12-2022,Active,0,0,No,No,1,6.5,Classical,Radio,Better AI Recommendations,Desktop,9,10,,
1378,Canada,48,Free,03-10-2025,Active,0,0,No,No,4,6.96,Latin,Playlists,Social Listening,Mobile,8,7,,
1379,Brazil,56,Free,20-09-2025,Active,1,0,No,No,3,16.72,Pop,AI DJ,Better AI Recommendations,Mobile,2,9,,
1380,Brazil,44,Student,07-01-2025,Inactive,6,1,No,No,5,7.44,Hip-Hop,Radio,Better AI Recommendations,Car System,10,11,,
1381,Italy,60,Free,15-09-2023,Active,1,0,Yes,Yes,3,14.78,Hip-Hop,Daily Mix,Social Listening,Smart Speaker,10,11,,
1382,Australia,48,Premium Individual,23-04-2020,Active,0,0,Yes,No,3,9.47,Pop,Offline Mode,Concert Alerts,Smart Speaker,3,8,,
1383,Brazil,47,Free,07-06-2019,Active,1,0,No,No,3,3.25,Rock,Offline Mode,Social Listening,Smart Speaker,6,8,,
1384,Germany,18,Premium Individual,15-02-2020,Active,1,0,No,No,3,11.96,Indie,Offline Mode,Lyrics Translation,Desktop,11,7,,
1385,Canada,51,Student,18-11-2025,Active,1,0,No,No,2,7.79,R&B,AI DJ,Mood-based Auto Playlists,Smart Speaker,9,9,,
1386,USA,26,Student,05-12-2020,Active,2,0,Yes,Yes,5,7.26,Indie,Offline Mode,Lyrics Translation,Desktop,6,11,,
1387,India,31,Premium Individual,24-02-2025,Inactive,3,1,No,No,4,7.36,Electronic,AI DJ,Mood-based Auto Playlists,Smart Speaker,9,17,,
1388,Brazil,32,Student,06-02-2024,Active,1,0,No,No,2,8.62,Latin,AI DJ,Mood-based Auto Playlists,Mobile,5,9,,
1389,Italy,19,Free,19-10-2020,Active,0,0,No,No,4,16.6,Rock,Radio,HiFi Audio,Tablet,2,9,,
1390,Indonesia,42,Free,20-11-2019,Active,1,0,Yes,No,4,11.35,K-Pop,Discover Weekly,Lyrics Translation,Mobile,8,7,,
1391,USA,28,Free,15-01-2019,Active,2,0,No,No,5,9.95,Jazz,AI DJ,Lyrics Translation,Car System,5,11,,
1392,Germany,24,Premium Family,20-02-2025,Active,0,0,Yes,No,5,7.47,Classical,Offline Mode,Concert Alerts,Smart Speaker,9,5,,
1393,Canada,47,Student,11-09-2025,Active,0,0,No,No,2,11.61,R&B,Podcasts,Mood-based Auto Playlists,Car System,9,9,,
1394,France,46,Free,08-07-2025,Active,0,0,No,No,5,12.34,Country,Daily Mix,Lyrics Translation,Desktop,9,13,,
1395,UK,16,Free,01-09-2020,Inactive,3,1,Yes,No,4,12.95,Pop,Daily Mix,Social Listening,Desktop,7,13,,
1396,India,24,Premium Family,13-10-2023,Inactive,3,1,Yes,No,2,6.75,Indie,AI DJ,Concert Alerts,Mobile,9,9,,
1397,Italy,35,Student,10-03-2025,Active,1,0,Yes,No,4,9.05,Country,Discover Weekly,Lyrics Translation,Desktop,6,10,,
1398,Canada,25,Premium Individual,01-07-2019,Active,2,0,No,No,5,8.63,Classical,Daily Mix,Social Listening,Mobile,15,9,,
1399,Spain,52,Free,03-08-2024,Inactive,3,1,No,No,5,6.63,Classical,Radio,Concert Alerts,Smart Speaker,5,9,,
1400,Australia,37,Free,13-09-2020,Active,2,0,No,No,4,12.23,K-Pop,Podcasts,HiFi Audio,Smart Speaker,8,8,,
1401,USA,23,Free,22-01-2025,Inactive,3,1,No,No,5,12.34,Bollywood,Playlists,Social Listening,Smart Speaker,8,10,,
1402,Mexico,26,Premium Duo,24-02-2024,Active,1,0,Yes,No,5,7.47,Country,Discover Weekly,HiFi Audio,Car System,10,4,,
1403,Indonesia,58,Free,05-08-2025,Active,0,0,No,No,5,13.81,Latin,Daily Mix,Lyrics Translation,Mobile,6,13,,
1404,Indonesia,45,Free,27-09-2019,Inactive,3,1,Yes,No,4,10.99,Latin,AI DJ,Lyrics Translation,Car System,13,9,,
1405,India,29,Premium Duo,22-07-2022,Active,0,0,No,No,4,15.19,R&B,Podcasts,Concert Alerts,Car System,4,8,,
1406,Germany,60,Free,14-04-2019,Active,0,0,No,No,3,7.14,Pop,Discover Weekly,Better AI Recommendations,Tablet,3,10,,
1407,Australia,47,Free,31-03-2021,Active,0,0,Yes,Yes,5,16.46,Country,Podcasts,Mood-based Auto Playlists,Smart Speaker,9,6,,
1408,USA,18,Premium Individual,25-04-2020,Active,2,0,No,No,3,7.07,K-Pop,Offline Mode,Mood-based Auto Playlists,Desktop,11,4,,
1409,Italy,35,Free,05-09-2018,Active,0,0,Yes,No,4,7.52,Hip-Hop,Daily Mix,Concert Alerts,Desktop,3,9,,
1410,USA,23,Free,18-03-2020,Active,0,0,No,No,3,16.87,K-Pop,Playlists,Mood-based Auto Playlists,Desktop,6,11,,
1411,India,35,Premium Individual,13-11-2025,Active,0,0,No,No,4,4.78,Bollywood,Lyrics,HiFi Audio,Desktop,5,12,,
1412,Germany,26,Premium Individual,10-01-2023,Active,0,0,Yes,No,5,3.19,Rock,Radio,Lyrics Translation,Desktop,7,10,,
1413,India,44,Premium Individual,22-08-2021,Active,0,0,No,No,1,10.35,Country,AI DJ,Social Listening,Smart Speaker,7,9,,
1414,UK,52,Student,04-04-2023,Active,1,0,No,No,4,3.97,Hip-Hop,AI DJ,Social Listening,Mobile,9,9,,
1415,USA,34,Free,26-01-2022,Active,5,1,No,No,1,13.53,Country,Daily Mix,Better AI Recommendations,Car System,10,4,,
1416,Mexico,51,Premium Individual,20-11-2019,Active,1,0,No,No,4,10.95,Indie,Daily Mix,HiFi Audio,Tablet,4,11,,
